Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
10 	 5 	 0.000000000366000 	 0.000000000046549 	 0.012132077132425 	 45.707 	    15.0000 	 2732240437.1584696770 	 0.000000000559000
15 	 5 	 0.000000000372000 	 0.000000000041259 	 0.016130148005611 	 51.207 	    12.3179 	 2688172043.0107526779 	 0.000000000577000
25 	 5 	 0.000000000110200 	 0.000000000015223 	 0.009919351700886 	 47.338 	     1.0000 	 9074410163.3393840790 	 0.000000000502000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000010350000 	 0.000000000891960 	 0.046494806964890 	 45.209 	  1024.6914 	 96618357.4879226983 	 0.000000500000000
5 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 80 	 0.000000000030750 	 0.000000000004047 	 0.000843799751011 	 36.207 	    24.1176 	 32520325203.2520294189 	 0.000000001310000
10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
