Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
75 	 80 	 0.000000000790000 	 0.000000000148770 	 0.290807956831920 	 26.090 	  1708.1081 	 1265822784.8101265430 	 0.000000000618000
100 	 80 	 0.000000000815000 	 0.000000000163978 	 0.427379989892248 	 30.305 	  1075.9076 	 1226993865.0306746960 	 0.000000000440000
2 	 20 	 0.000000008900000 	 0.000000001284052 	 0.066933220997640 	 2.419 	 1780000.0000 	 112359550.5617977530 	 0.000000000349000
5 	 20 	 0.000000019450000 	 0.000000004522613 	 0.589370792512697 	 13.279 	 1945000.0000 	 51413881.7480719835 	 0.000000000591000
8 	 20 	 0.000000010300000 	 0.000000002512563 	 0.523885148900174 	 15.926 	 206000.0000 	 97087378.6407767087 	 0.000000000441000
10 	 20 	 0.000000003385000 	 0.000000000653266 	 0.170262673392556 	 20.218 	 28208.3333 	 295420974.8892171383 	 0.000000000511000
15 	 20 	 0.000000009050000 	 0.000000001660936 	 0.649341855610474 	 17.929 	 22345.6790 	 110497237.5690607727 	 0.000000000421000
25 	 20 	 0.000000007400000 	 0.000000000502513 	 0.327428218062610 	 45.269 	   774.8691 	 135135135.1351351142 	 0.000000000476000
50 	 20 	 0.000000003450000 	 0.000000000753769 	 0.982284654187825 	 24.884 	  1811.0236 	 289855072.4637681246 	 0.000000000441000
75 	 20 	 0.000000004080000 	 0.000000000859561 	 1.680223750584437 	 28.650 	  2272.9805 	 245098039.2156862915 	 0.000000000443000
100 	 20 	 0.000000000062000 	 0.000000000007464 	 0.019452682765741 	 32.843 	    20.2946 	 16129032258.0645160675 	 0.000000000369000
2 	 5 	 0.000000163400000 	 0.000000038984396 	 2.032122919681190 	 2.581 	 8170000.0000 	 6119951.0403916780 	 0.000000000333000
5 	 5 	 0.000000196000000 	 0.000000044538482 	 5.804095991762406 	 10.171 	 9800000.0000 	 5102040.8163265307 	 0.000000000429000
8 	 5 	 0.000000075400000 	 0.000000016715155 	 3.485214885314813 	 14.996 	 314166.6667 	 13262599.4694960210 	 0.000000000422000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000006425000 	 0.000000001256281 	 0.065485643612522 	 2.300 	 1028000.0000 	 155642023.3463035226 	 0.000000000362000
5 	 80 	 0.000000000510000 	 0.000000000093891 	 0.012235475517076 	 18.207 	 102000.0000 	 1960784313.7254903316 	 0.000000000566000
8 	 80 	 0.000000002350000 	 0.000000000509125 	 0.106155674908719 	 22.299 	  4723.6181 	 425531914.8936170340 	 0.000000000649000
10 	 80 	 0.000000002137500 	 0.000000000439698 	 0.114599876321913 	 22.928 	  6867.4699 	 467836257.3099415302 	 0.000000000535000
15 	 80 	 0.000000002375000 	 0.000000000454245 	 0.177586725638692 	 23.116 	  5993.6909 	 421052631.5789473653 	 0.000000000567000
