Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000005600000 	 0.000000000600000 	 0.031275943389340 	 25.686 	  2483.3703 	 178571428.5714285970 	 0.000000000005750
5 	 20 	 0.000000002555000 	 0.000000000375000 	 0.048868661545844 	 24.096 	 255500.0000 	 391389432.4853228927 	 0.000000000047300
8 	 20 	 0.000000006200000 	 0.000000000910000 	 0.189740723228664 	 23.401 	 130526.3158 	 161290322.5806451440 	 0.000000000068500
10 	 20 	 0.000000010000000 	 0.000000001450000 	 0.377917649287860 	 25.654 	 27777.7778 	 100000000.0000000000 	 0.000000000318000
15 	 20 	 0.000000002655000 	 0.000000000295000 	 0.115330041248192 	 31.817 	  4741.0714 	 376647834.2749529481 	 0.000000000423000
25 	 20 	 0.000000002135000 	 0.000000000285667 	 0.186135301976837 	 28.699 	   469.7470 	 468384074.9414520264 	 0.000000000404000
50 	 20 	 0.000000000990000 	 0.000000000126667 	 0.165067478999295 	 28.287 	  4212.7660 	 1010101010.1010102034 	 0.000000000374000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000023200000 	 0.000000003506667 	 0.182790513586588 	 18.166 	 2320000.0000 	 43103448.2758620679 	 0.000000000004700
5 	 5 	 0.000000025000000 	 0.000000003653333 	 0.476089360482177 	 22.091 	 500000.0000 	 40000000.0000000000 	 0.000000000008150
8 	 5 	 0.000000016280000 	 0.000000002600000 	 0.542116352081895 	 24.600 	 74000.0000 	 61425061.4250614196 	 0.000000000066300
10 	 5 	 0.000000018140000 	 0.000000002640000 	 0.688070754565482 	 25.916 	 54969.6970 	 55126791.6207276732 	 0.000000000070900
15 	 5 	 0.000000004540000 	 0.000000000533333 	 0.208506289262267 	 29.110 	  9869.5652 	 220264317.1806167364 	 -0.000000000000350
25 	 5 	 0.000000004020000 	 0.000000000508000 	 0.331003734203849 	 28.071 	 15461.5385 	 248756218.9054726064 	 0.000000000003000
50 	 5 	 0.000000000386000 	 0.000000000040040 	 0.052178698887882 	 31.307 	  2412.5000 	 2590673575.1295332909 	 0.000000000005750
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000355000 	 0.000000000040667 	 0.002119813940833 	 8.860 	 568000.0000 	 2816901408.4507040977 	 0.000000000045100
5 	 80 	 0.000000000121750 	 0.000000000028750 	 0.003746597385181 	 17.124 	 38960.0000 	 8213552361.3963041306 	 0.000000000035500
8 	 80 	 0.000000000653750 	 0.000000000095000 	 0.019808097479915 	 24.207 	 348666.6667 	 1529636711.2810707092 	 0.000000000020300
10 	 80 	 0.000000000358750 	 0.000000000048167 	 0.012553816165999 	 25.894 	  8567.1642 	 2787456445.9930315018 	 0.000000000050900
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000248750 	 0.000000000037667 	 0.024542927798579 	 25.911 	 19900.0000 	 4020100502.5125627518 	 0.000000000047700
50 	 80 	 0.000000000791250 	 0.000000000103750 	 0.135203296943502 	 28.483 	 52750.0000 	 1263823064.7709319592 	 0.000000000063400
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000001285000 	 0.000000000261000 	 0.013605035374363 	 12.524 	 514000.0000 	 778210116.7315175533 	 0.000000000049700
5 	 20 	 0.000000002995000 	 0.000000000400000 	 0.052126572315567 	 25.059 	 1198000.0000 	 333889816.3606010079 	 0.000000000095100
